activity_fact_id,student_key,course_key,time_key,event_key,material_key,description,event_count,source_system
29468,129,1,28152,2,24,The user with id '258624' viewed the 'resource' activity with course module id '2581008'.,1,Historical
29469,129,1,28153,2,25,The user with id '258624' viewed the 'resource' activity with course module id '2580986'.,1,Historical
29470,129,1,28154,2,25,The user with id '258624' viewed the 'resource' activity with course module id '2580986'.,1,Historical
29471,129,1,28155,2,25,The user with id '258624' viewed the 'resource' activity with course module id '2580986'.,1,Historical
29472,129,1,28156,2,24,The user with id '258624' viewed the 'resource' activity with course module id '2580984'.,1,Historical
29473,85,1,28157,3,8,The user with id '260691' viewed the user report in the gradebook.,1,Historical
29474,129,1,28158,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
29475,129,1,28159,2,10,The user with id '258624' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29476,129,1,28160,3,8,The user with id '258624' viewed the user report in the gradebook.,1,Historical
29477,129,1,28161,1,1,The user with id '258624' viewed the course with id '26692'.,1,Historical
29478,7,1,28162,5,1,The user with id '245846' viewed the user report for the course with id '26692' for user with id '245846'.,1,Historical
29479,25,1,28163,3,8,The user with id '241097' viewed the user report in the gradebook.,1,Historical
29480,15,1,28164,2,10,The user with id '147481' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29481,15,1,28165,2,10,The user with id '147481' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29482,15,1,28166,1,1,The user with id '147481' viewed the course with id '26692'.,1,Historical
29483,106,1,28167,3,8,The user with id '241972' viewed the user report in the gradebook.,1,Historical
29484,95,1,28168,1,1,The user with id '243007' viewed the course with id '26692'.,1,Historical
29485,95,1,28169,4,16,The user with id '243007' viewed the feedback for the user with id '243007' for the assignment with course module id '2655955'.,1,Historical
29486,95,1,28170,2,16,The user with id '243007' viewed the 'assign' activity with course module id '2655955'.,1,Historical
29487,95,1,28171,1,1,The user with id '243007' viewed the course with id '26692'.,1,Historical
29488,95,1,28172,4,23,The user with id '243007' viewed the feedback for the user with id '243007' for the assignment with course module id '2656188'.,1,Historical
29489,95,1,28172,2,23,The user with id '243007' viewed the 'assign' activity with course module id '2656188'.,1,Historical
29490,95,1,28173,1,1,The user with id '243007' viewed the course with id '26692'.,1,Historical
29491,95,1,28174,4,41,The user with id '243007' viewed the feedback for the user with id '243007' for the assignment with course module id '2674060'.,1,Historical
29492,95,1,28175,2,41,The user with id '243007' viewed the 'assign' activity with course module id '2674060'.,1,Historical
29493,95,1,28176,1,1,The user with id '243007' viewed the course with id '26692'.,1,Historical
29494,95,1,28177,2,36,The user with id '243007' viewed the 'assign' activity with course module id '2680797'.,1,Historical
29495,95,1,28178,1,1,The user with id '243007' viewed the course with id '26692'.,1,Historical
29496,95,1,28179,2,40,The user with id '243007' viewed the 'assign' activity with course module id '2580978'.,1,Historical
29497,95,1,28180,1,1,The user with id '243007' viewed the course with id '26692'.,1,Historical
29498,60,1,28181,3,8,The user with id '179298' viewed the user report in the gradebook.,1,Historical
29499,60,1,28182,2,58,The user with id '179298' viewed the 'assign' activity with course module id '2683123'.,1,Historical
29500,60,1,28183,4,58,The user with id '179298' viewed the feedback for the user with id '179298' for the assignment with course module id '2683123'.,1,Historical
29501,82,1,28184,2,11,The user with id '259216' viewed the 'assign' activity with course module id '2683126'.,1,Historical
29502,82,1,28185,4,58,The user with id '259216' viewed the feedback for the user with id '259216' for the assignment with course module id '2683123'.,1,Historical
29503,82,1,28185,2,58,The user with id '259216' viewed the 'assign' activity with course module id '2683123'.,1,Historical
29504,82,1,28186,4,40,The user with id '259216' viewed the feedback for the user with id '259216' for the assignment with course module id '2580978'.,1,Historical
29505,82,1,28187,2,40,The user with id '259216' viewed the 'assign' activity with course module id '2580978'.,1,Historical
29506,82,1,28188,2,36,The user with id '259216' viewed the 'assign' activity with course module id '2680797'.,1,Historical
29507,82,1,28189,1,1,The user with id '259216' viewed the course with id '26692'.,1,Historical
29508,82,1,28190,2,10,The user with id '259216' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29509,82,1,28191,1,1,The user with id '259216' viewed the course with id '26692'.,1,Historical
29510,15,1,28192,1,1,The user with id '147481' viewed the course with id '26692'.,1,Historical
29511,15,1,28193,2,10,The user with id '147481' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29512,15,1,28194,1,1,The user with id '147481' viewed the course with id '26692'.,1,Historical
29513,63,1,28195,1,1,The user with id '263384' viewed the course with id '26692'.,1,Historical
29514,63,1,28196,3,8,The user with id '263384' viewed the user report in the gradebook.,1,Historical
29515,63,1,28197,1,1,The user with id '263384' viewed the course with id '26692'.,1,Historical
29516,85,1,28198,3,8,The user with id '260691' viewed the user report in the gradebook.,1,Historical
29517,74,1,28199,2,2,The user with id '262346' viewed the 'resource' activity with course module id '2580988'.,1,Historical
29518,74,1,28200,1,1,The user with id '262346' viewed the course with id '26692'.,1,Historical
29519,73,1,28201,2,10,The user with id '112702' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29520,73,1,28202,2,10,The user with id '112702' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29521,73,1,28203,1,1,The user with id '112702' viewed the course with id '26692'.,1,Historical
29522,79,1,28204,2,24,The user with id '264299' viewed the 'resource' activity with course module id '2580984'.,1,Historical
29523,79,1,28205,1,1,The user with id '264299' viewed the course with id '26692'.,1,Historical
29524,85,1,28206,3,8,The user with id '260691' viewed the user report in the gradebook.,1,Historical
29525,85,1,28207,1,1,The user with id '260691' viewed the section number '17' of the course with id '26692'.,1,Historical
29526,79,1,28208,2,2,The user with id '264299' viewed the 'resource' activity with course module id '2580988'.,1,Historical
29527,79,1,28209,1,1,The user with id '264299' viewed the course with id '26692'.,1,Historical
29528,85,1,28210,3,8,The user with id '260691' viewed the user report in the gradebook.,1,Historical
29529,79,1,28211,2,2,The user with id '264299' viewed the 'resource' activity with course module id '2580988'.,1,Historical
29530,85,1,28212,1,1,The user with id '260691' viewed the section number '17' of the course with id '26692'.,1,Historical
29531,79,1,28213,1,1,The user with id '264299' viewed the course with id '26692'.,1,Historical
29532,96,1,28214,3,8,The user with id '180892' viewed the user report in the gradebook.,1,Historical
29533,96,1,28215,1,1,The user with id '180892' viewed the course with id '26692'.,1,Historical
29534,154,1,28216,2,14,The user with id '136061' viewed the 'resource' activity with course module id '2693872'.,1,Historical
29535,154,1,28217,1,1,The user with id '136061' viewed the course with id '26692'.,1,Historical
29536,104,1,28218,2,24,The user with id '176770' viewed the 'resource' activity with course module id '2580970'.,1,Historical
29537,104,1,28219,2,24,The user with id '176770' viewed the 'resource' activity with course module id '2580984'.,1,Historical
29538,104,1,28220,2,25,The user with id '176770' viewed the 'resource' activity with course module id '2580986'.,1,Historical
29539,63,1,28221,1,1,The user with id '263384' viewed the course with id '26692'.,1,Historical
29540,63,1,28222,3,8,The user with id '263384' viewed the user report in the gradebook.,1,Historical
29541,63,1,28223,1,1,The user with id '263384' viewed the course with id '26692'.,1,Historical
29542,103,1,28224,6,17,The user with id '20458' has viewed the discussion with id '876274' in the forum with course module id '2580882'.,1,Historical
29543,103,1,28225,1,1,The user with id '20458' viewed the course with id '26692'.,1,Historical
29544,103,1,28226,3,8,The user with id '20458' viewed the user report in the gradebook.,1,Historical
29545,103,1,28227,1,1,The user with id '20458' viewed the course with id '26692'.,1,Historical
29546,41,1,28228,1,1,The user with id '255918' viewed the course with id '26692'.,1,Historical
29547,22,1,28229,5,1,The user with id '251244' viewed the user report for the course with id '26692' for user with id '251244'.,1,Historical
29548,104,1,28230,2,25,The user with id '176770' viewed the 'resource' activity with course module id '2580972'.,1,Historical
29549,6,1,28231,2,10,The user with id '248485' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29550,6,1,28232,1,1,The user with id '248485' viewed the course with id '26692'.,1,Historical
29551,52,1,28233,1,1,The user with id '251955' viewed the course with id '26692'.,1,Historical
29552,104,1,28234,2,25,The user with id '176770' viewed the 'resource' activity with course module id '2580986'.,1,Historical
29553,104,1,28235,2,2,The user with id '176770' viewed the 'resource' activity with course module id '2580974'.,1,Historical
29554,104,1,28236,2,25,The user with id '176770' viewed the 'resource' activity with course module id '2580972'.,1,Historical
29555,104,1,28237,1,1,The user with id '176770' viewed the course with id '26692'.,1,Historical
29556,45,1,28238,5,1,The user with id '256333' viewed the user report for the course with id '26692' for user with id '256333'.,1,Historical
29557,139,1,28239,1,1,The user with id '251807' viewed the course with id '26692'.,1,Historical
29558,139,1,28240,2,10,The user with id '251807' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29559,139,1,28241,3,8,The user with id '251807' viewed the user report in the gradebook.,1,Historical
29560,139,1,28242,1,1,The user with id '251807' viewed the course with id '26692'.,1,Historical
29561,97,1,28243,2,2,The user with id '265867' viewed the 'resource' activity with course module id '2580988'.,1,Historical
29562,97,1,28244,1,1,The user with id '265867' viewed the course with id '26692'.,1,Historical
29563,97,1,28245,2,10,The user with id '265867' viewed the 'assign' activity with course module id '2580886'.,1,Historical
29564,97,1,28246,1,1,The user with id '265867' viewed the course with id '26692'.,1,Historical
